,segment_id,area_m2,east,north,b4,b3,b2,b8,ndvi,ndvi_change,ratio_rg_change,brightness,brightness_change,gndvi,slope_max,slope_mean,nd_std,height_mean,height_min,height_max
0,L11_S0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,L11_S1,9300.0,632940.4838709678,4814756.397849462,430.81720430107526,787.236559139785,773.6774193548387,3420.4086021505377,0.7755752821122447,-0.023661544649130714,-0.06248570821918948,0.6639103979192754,0.9009940968726271,0.6251603230353324,4.251600742340088,1.5910317987524054,0.018679203816078682,97.43010752688173,96.0,99.0
2,L11_S2,8600.0,633011.976744186,4814746.7441860465,404.04651162790697,806.4302325581396,768.1511627906976,3690.3488372093025,0.8023776418940965,-0.05075635864984158,-0.11335538500963255,0.6595426340435826,0.9280641335387563,0.64113346158072,4.251600742340088,1.407131057839061,0.018619400113387856,97.09302325581395,96.0,100.0
3,L11_S3,10700.0,633144.6261682243,4814706.588785047,458.7289719626168,802.4205607476636,794.1214953271028,3304.8598130841124,0.7556176614538531,0.00010985888311722116,-0.029572172955366148,0.6850903440858717,0.6399499431043585,0.6084628765271088,5.42225980758667,3.14100916251958,0.08655509442334698,97.17757009345794,94.0,101.0
4,L11_S4,8400.0,633203.6904761905,4814716.428571428,643.2142857142857,885.4642857142857,915.7261904761905,2710.785714285714,0.6179573890708742,0.15474629304108453,0.14100188276885697,0.8148015929119927,0.09619101928547025,0.5064227605859438,11.387714385986328,3.6300477591298876,0.10488371888086909,95.48809523809524,93.0,100.0
5,L11_S5,16300.0,633271.8711656441,4814746.656441717,388.1042944785276,771.4233128834355,756.7914110429448,3520.9754601226996,0.8006857370306377,-0.036680413477604513,-0.0860480328691849,0.6387730057985505,0.4342063424174611,0.6395738108392142,17.619218826293945,6.984747620813685,0.0468965924453516,91.34969325153374,84.0,100.0
6,L11_S6,20400.0,633415.1470588235,4814677.647058823,359.97058823529414,682.0294117647059,735.1078431372549,2955.3970588235293,0.7829201297432768,0.0007510535188153953,-0.02144441085065231,0.5923692809016097,0.13396932538450404,0.6241558328563092,13.815403938293457,5.422415681913788,0.03583211465464795,96.97058823529412,84.0,103.0
7,L11_S7,16100.0,633496.6149068323,4814735.931677018,360.9627329192547,716.3788819875776,734.8944099378882,3108.335403726708,0.7917932234935879,-0.026534035993141254,-0.0918486774081989,0.6040786749087506,0.31910278457824304,0.6251026292024933,9.06064510345459,3.311451179640634,0.036313995516494564,101.88819875776397,98.0,107.0
8,L11_S8,10000.0,633570.4,4814723.9,410.62,744.21,766.9,2903.65,0.7516005259752273,0.021254759406438097,-0.030884850994916634,0.6405766713619232,0.3000507758650929,0.5905868244171143,14.047038078308105,3.2623891121149065,0.09652668535709381,102.87,100.0,113.0
9,L11_S9,10900.0,633661.6055045872,4814752.0642201835,713.9724770642201,913.4587155963303,950.4770642201835,2520.4311926605506,0.5534501945206879,0.20462000612682157,0.18513562169712072,0.8593027498743949,0.22700922965892342,0.4623397223719763,11.91159439086914,7.295975628249142,0.117302067441131,110.5137614678899,101.0,120.0
10,L11_S10,13200.0,633742.803030303,4814735.2272727275,434.0378787878788,719.8333333333334,771.0454545454545,2901.431818181818,0.7400005143700223,0.04140137944363453,0.032693364109642666,0.6416388894572402,0.21330607148014347,0.6009654793323893,9.108370780944824,6.149428761366642,0.11440015050836584,113.43939393939394,102.0,122.0
11,L11_S11,16100.0,633884.8136645963,4814697.484472049,423.167701863354,737.4347826086956,764.9875776397515,2996.55900621118,0.753415358362731,0.03028920112446714,0.006868944771967283,0.6418633527637269,0.2815313325856483,0.6043445949228654,10.397032737731934,5.964206821800019,0.096050257511113,114.86335403726709,104.0,126.0
12,L11_S12,14700.0,633942.4829931973,4814742.891156463,374.34013605442175,711.4897959183673,741.1496598639455,3180.9591836734694,0.7882715443364617,-0.006882037315874038,-0.05500169948446659,0.6089931977849429,0.20109353188209894,0.6328780659202005,11.610255241394043,6.326353314782486,0.06086016306970395,121.27210884353741,112.0,129.0
13,L11_S13,8500.0,634055.2352941176,4814768.05882353,592.8941176470588,875.6941176470589,846.7058823529412,2807.6941176470586,0.6502366143114426,0.09999053617939353,0.06746702960089726,0.7717647068640765,0.9006716452977237,0.5236103548723109,10.770414352416992,5.465640763675466,0.07144623188411488,125.81176470588235,116.0,130.0
14,L11_S14,8400.0,634204.880952381,4814758.69047619,402.6190476190476,796.2261904761905,772.952380952381,3664.1428571428573,0.7998190046775908,-0.03481882088644419,-0.08931070367716962,0.6572658738919667,0.6571201754822618,0.6405568357024874,17.138479232788086,6.300147097025599,0.10225371207066235,130.52380952380952,127.0,135.0
15,L11_S15,22700.0,634329.5374449339,4814729.185022026,364.55506607929516,645.0088105726873,729.704845814978,2024.3436123348017,0.5776126507632763,0.21238991543012137,0.017259988211847162,0.5797562394373217,0.4438788070597805,0.396385219407633,22.914531707763672,10.39832452215287,0.22753697589433666,130.98237885462555,123.0,146.0
16,L11_S16,20200.0,634434.0099009901,4814655.0,314.1039603960396,608.8663366336634,700.1831683168317,2595.4356435643563,0.7824424924236713,0.10399215790157271,0.16667534912807294,0.5410511558598811,-0.2640752998494202,0.6177982522709535,21.041797637939453,10.569888689730426,0.04588187615488573,145.86633663366337,134.0,156.0
17,L11_S17,27400.0,634536.7153284672,4814692.04379562,315.64233576642334,627.1751824817518,704.0985401459855,2872.3503649635036,0.8008200676336775,0.06592332356323465,0.07883404866969859,0.5489720190963606,-0.19950080094994962,0.6400790662661086,23.102685928344727,8.383212138266458,0.017779772734119945,144.06204379562044,137.0,154.0
18,L11_S18,11300.0,634634.7345132744,4814678.6283185845,312.01769911504425,610.070796460177,702.4867256637168,2540.637168141593,0.7790337109987715,0.12568606472516483,0.24062064481256282,0.541525074338491,-0.31810076706177365,0.6097385102668694,20.836181640625,9.952918233069699,0.0214445370257692,153.38938053097345,137.0,167.0
19,L11_S19,19100.0,634737.9842931937,4814759.136125655,312.4659685863874,612.8219895287958,702.6649214659686,2817.4607329842934,0.7986637094882146,0.1092952122785034,0.24526537517914598,0.5426509597226588,-0.3326404860818573,0.6406062922552618,19.64188003540039,9.595777567768597,0.019178389849541073,167.01570680628274,148.0,186.0
