,segment_id,area_m2,east,north,b4,b3,b2,b8,ndvi,ndvi_change,ratio_rg_change,brightness,brightness_change,gndvi,slope_max,slope_mean,nd_std,height_mean,height_min,height_max
0,L57_S0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,L57_S1,14600.0,725354.6575342466,5336559.726027397,1350.0753424657535,1241.486301369863,1242.0342465753424,1646.86301369863,0.09502490399379844,0.2329183950356833,0.5486042636306319,1.2778652971738005,-0.10308205382579504,0.12963096880711206,46.796329498291016,38.79097899345503,0.047871775274509434,829.5958904109589,742.0,974.0
2,L57_S2,12200.0,725450.4918032787,5336603.934426229,1310.8032786885246,1209.877049180328,1209.139344262295,1622.5081967213114,0.1085952904960904,0.1992191985005238,0.5169105712996155,1.2432732259640928,-0.0460372117378461,0.14039486514205937,45.34568405151367,40.21448344871646,0.04164709630193281,778.4016393442623,720.0,855.0
3,L57_S3,28000.0,725580.6071428572,5336536.071428572,982.9107142857143,954.3678571428571,1051.4071428571428,1256.1285714285714,0.12260007349375103,0.33173199039135526,0.7781069906694549,0.9962285695331438,-0.3047816787189471,0.1303687690449546,50.5300407409668,36.681391552516395,0.07204452352598309,798.525,701.0,900.0
4,L57_S4,13600.0,725684.2647058824,5336567.132352941,802.9558823529412,830.6397058823529,951.5367647058823,1015.8529411764706,0.11346621021306526,0.1989375646568506,0.5729544909999651,0.8617107846281108,0.009521828594562761,0.08752405205450486,49.97085189819336,41.537089347839355,0.06342369646710508,844.3897058823529,716.0,956.0
5,L57_S5,2000.0,725657.5,5336648.0,899.25,907.65,1023.35,1003.7,0.05046248798025772,0.10265067890286446,0.7262803897261619,0.9434166818857193,-0.2715203080326319,0.034250615871860644,47.23447799682617,44.90479793548584,0.049164445511996745,770.8,740.0,798.0
6,L57_S6,35300.0,725809.7592067989,5336572.932011331,1225.198300283286,1144.2322946175636,1157.9886685552408,1593.0056657223795,0.128559814208542,0.21960010749971226,0.5382558788692647,1.1758064200452638,-0.03878353859123803,0.15230334404177923,47.54140853881836,39.25854152322829,0.06039496032104276,867.8866855524079,761.0,960.0
7,L57_S7,16900.0,726073.875739645,5336622.396449704,921.3313609467456,926.189349112426,1004.5739644970414,1289.076923076923,0.16708222027184697,-0.036397166263598665,0.7806609689131291,0.950698222634355,-0.31992711500366655,0.1502633106002044,44.53081512451172,33.65258963996842,0.0989954162543342,799.9940828402367,751.0,869.0
8,L57_S8,8200.0,726178.9024390244,5336609.146341464,759.609756097561,790.9634146341464,918.9878048780488,881.2439024390244,0.07444202746747335,0.11142373643176653,0.5227996488896812,0.8231869954161528,0.07622072385430972,0.031609293993380735,44.53081512451172,35.585865881384876,0.08216371841546966,846.5,788.0,901.0
9,L57_S9,53700.0,726500.2327746741,5336397.160148975,1191.806331471136,1137.0372439478585,1133.87895716946,1949.7690875232774,0.24568522389235886,-0.13777552467937368,0.8565416810010843,1.1542408444139989,-0.551948810764545,0.2541565678378973,41.920684814453125,28.468958215340557,0.1273502870922426,900.072625698324,819.0,993.0
10,L57_S10,11100.0,726391.0360360361,5336582.387387387,461.36036036036035,620.3243243243244,755.9639639639639,1388.6666666666667,0.4736151628129117,-0.49412178147483515,0.6326811286780212,0.6125495503614614,-0.08060545441358946,0.34940424259449987,36.09479904174805,21.030899907017613,0.16462137603813465,847.2792792792793,819.0,906.0
11,L57_S11,41500.0,726592.469879518,5336553.7710843375,931.3951807228916,941.9855421686747,1003.4771084337349,1372.7975903614458,0.18955768668597722,-0.24974708986491054,0.8631409251546285,0.9589526110384837,-0.4137890272650374,0.17760548160849027,44.226898193359375,29.913063086084573,0.13973376804805665,928.3277108433734,824.0,1094.0
12,L57_S12,13900.0,726600.6115107914,5336637.517985611,442.44604316546764,595.5827338129496,748.705035971223,1120.0791366906474,0.4138816247473089,-0.44121186279778857,0.6331902412201861,0.5955779383079611,-0.0706157371012968,0.2783788729713654,39.46099090576172,28.84167149770174,0.15389313870411125,908.5755395683453,846.0,970.0
