,segment_id,area_m2,east,north,b4,b3,b2,b8,ndvi,ndvi_change,ratio_rg_change,brightness,brightness_change,gndvi,slope_max,slope_mean,nd_std,height_mean,height_min,height_max
0,L12_S0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,L12_S1,11700.0,661891.5811965812,7762743.547008547,1373.5299145299145,1145.1538461538462,1141.2478632478633,1303.965811965812,-0.05683520222411085,-0.014396514031144544,0.5793272302700923,1.2199772086917844,0.1291898361598261,0.031203809862908643,18.937227249145508,4.992115774725238,0.2011032357939288,757.7350427350427,754.0,769.0
2,L12_S2,21700.0,662058.2258064516,7762748.364055299,1261.7511520737328,1079.2304147465438,1108.6497695852534,1370.4746543778801,0.02804173942006725,-0.08228031005538691,0.5943501576575266,1.1498771079124943,0.06265701768691957,0.09924363302660265,23.047292709350586,4.586749147160262,0.19172521078023494,762.1889400921659,757.0,780.0
3,L12_S3,9900.0,662245.0,7762769.444444444,576.020202020202,760.939393939394,844.5252525252525,1979.0707070707072,0.5496771191105698,0.010214745943114688,0.5567244071551044,0.7271616169900605,0.05479612780059923,0.44399836840051593,29.800945281982422,18.324140645036795,0.10532894122856434,795.5959595959596,766.0,817.0
4,L12_S4,15300.0,662280.3594771242,7762719.444444444,540.3202614379085,717.9150326797386,832.1830065359477,1813.5032679738563,0.5353215540351431,-0.1056794485083349,0.5936149820393207,0.6968061004588807,-0.03282263652144572,0.4271098239213423,27.725906372070312,17.382587049521653,0.18482383500078534,796.875816993464,772.0,824.0
5,L12_S5,15300.0,662418.7908496732,7762747.549019608,513.7320261437909,702.6666666666666,821.2941176470588,2017.5555555555557,0.594123478224075,-0.0656139188430126,0.5747404441334842,0.6792309373811959,-0.015196001665150059,0.4829070238895666,28.110973358154297,18.66094678990981,0.04885762421036857,806.8104575163399,789.0,830.0
6,L12_S6,9300.0,662585.5376344086,7762777.150537634,477.96774193548384,681.1182795698925,808.3870967741935,2126.7096774193546,0.6309666236241659,-0.07133491998488303,0.5540280630511623,0.655824371563491,0.005752196157665959,0.5126763620684224,20.693981170654297,16.089095454062186,0.038332475369335504,807.4623655913979,793.0,828.0
7,L12_S7,12300.0,662662.9674796748,7762723.048780488,494.2845528455285,690.2276422764228,814.9512195121952,2058.1951219512193,0.6113159627449222,-0.07582502879760307,0.5430378564974156,0.6664878057270516,0.010808627623723956,0.49583239211299557,21.209815979003906,13.574002002312884,0.08560705754330487,807.5365853658536,790.0,823.0
8,L12_S8,12500.0,662738.36,7762730.04,784.64,815.856,892.208,1871.664,0.4236425334215164,-0.07936672734934837,0.6038515868186951,0.8309013304710389,-0.02468949165556114,0.3936302138566971,26.77275276184082,13.211448070526123,0.1471948162317276,821.056,804.0,834.0
9,L12_S9,16800.0,662784.0476190476,7762685.714285715,691.6190476190476,776.0,865.1547619047619,1749.4464285714287,0.43880134186751785,-0.1108585499508384,0.5131909366519678,0.7775912714146432,0.07783146508570228,0.3856113794304076,27.64744758605957,21.42897113731929,0.1352485195689258,839.1785714285714,812.0,861.0
10,L12_S10,2000.0,662860.5,7762790.5,1124.5,943.3,974.1,1646.5,0.18835911042988301,-0.12183253155089915,0.6486722022294998,1.0139666587114333,-0.10107994107529521,0.26948033943772315,17.762367248535156,15.73659257888794,0.15914646461606025,837.85,830.0,847.0
11,L12_S11,25700.0,663053.3268482491,7762735.972762646,514.6420233463035,710.272373540856,820.8910505836576,2110.474708171206,0.6064026439236296,-0.02909934275264033,0.559431298001731,0.6819351491761115,0.012720703597427758,0.4948522675825928,22.73213005065918,11.521615073838586,0.058822918799252825,832.976653696498,813.0,858.0
12,L12_S12,18100.0,663232.2375690608,7762755.994475138,729.110497237569,775.3812154696133,891.767955801105,1496.9337016574586,0.34102276502722534,0.0261300716978319,0.7051130427840007,0.7987532217199631,-0.06830824333634125,0.3131009299122826,24.86664390563965,17.548325032819044,0.09756601770609123,855.5911602209944,826.0,886.0
13,L12_S13,13100.0,663362.0992366412,7762713.473282442,751.236641221374,760.2519083969465,891.3893129770993,1312.4580152671756,0.26994587549271476,0.0418297135100508,0.763162740769277,0.8009592890739441,-0.10054537612688906,0.2643999668933053,24.86664390563965,20.12091300323719,0.0824928296488205,871.9312977099237,827.0,897.0
14,L12_S14,9000.0,663459.5555555555,7762774.777777778,963.7666666666667,821.2222222222222,917.9111111111112,1356.9666666666667,0.17086336660302348,-0.06781696909959768,0.6198140985435909,0.9009666681289673,0.021585671923498417,0.24361781080563863,12.227588653564453,7.658886485629612,0.09265303396516376,890.2333333333333,876.0,899.0
15,L12_S15,9400.0,663575.7446808511,7762767.234042553,806.3723404255319,829.3510638297872,941.0531914893617,1523.1382978723404,0.3076222282140813,0.005432240155951536,0.641521950351431,0.8589255302510364,-0.01899767895148661,0.2944165842330202,14.591400146484375,9.018815497134595,0.04339419556979803,874.0744680851063,862.0,890.0
16,L12_S16,17700.0,663755.7344632768,7762702.570621469,797.457627118644,831.6497175141243,938.5367231638418,1663.5988700564972,0.3499704945390507,0.028189563551374402,0.6517448455600415,0.8558813575970925,-0.0217391655241132,0.33143469994351016,23.847898483276367,13.097410554939744,0.06821096358073633,852.2598870056497,823.0,880.0
17,L12_S17,15500.0,663792.6129032258,7762778.419354838,750.2967741935483,817.941935483871,919.7806451612903,1866.5483870967741,0.4117363956666762,0.016582549374781534,0.620729116086037,0.8293397857296851,-0.0020534614645575564,0.3775047855992471,26.778860092163086,13.884417050884617,0.08778445747110152,841.0774193548388,813.0,872.0
18,L12_S18,17600.0,663973.8636363636,7762741.931818182,826.2556818181819,856.5,949.0113636363636,1795.2954545454545,0.3687360349365256,0.09665108470984375,0.6940230334346945,0.877255682240833,-0.02791204283560298,0.35217664001340215,32.58380126953125,23.68103287978606,0.09342852668752047,778.7329545454545,749.0,828.0
19,L12_S19,14900.0,664125.6711409396,7762685.3355704695,524.1744966442953,745.7986577181208,843.2416107382551,2241.731543624161,0.6198911612865908,-0.01769487322940985,0.5677098619857891,0.7044049221397246,0.018819173609864456,0.4994762957896162,21.02098846435547,8.805430763519851,0.08280932046973065,743.5302013422819,728.0,757.0
20,L12_S20,11700.0,664159.358974359,7762759.700854701,467.70940170940173,719.3162393162393,822.5042735042736,2324.188034188034,0.6641808218426175,-0.05066064241850071,0.5242196932817117,0.669843304870475,0.031381582086501464,0.5264575532358936,23.388532638549805,10.537539058261448,0.02960547936968824,748.4358974358975,743.0,771.0
