,segment_id,area_m2,east,north,b4,b3,b2,b8,ndvi,ndvi_change,ratio_rg_change,brightness,brightness_change,gndvi,slope_max,slope_mean,nd_std,height_mean,height_min,height_max
0,L4_S0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,L4_S1,1185900.0,435438.6175056919,793618.5154734801,487.4772746437305,757.6008938359053,851.3093009528628,2468.504089720887,0.6686607839079287,0.0028303294419898023,0.004861529936315197,0.6987958232049084,-0.010203846980733507,0.5275734269716494,48.04730224609375,23.552844742345854,0.04389366055290211,484.14790454507124,207.0,715.0
2,L4_S2,21200.0,436376.3679245283,794001.5566037736,475.92452830188677,768.2169811320755,845.5141509433962,2934.146226415094,0.719919558403627,0.211471788585186,0.4816249670847407,0.6965518877753671,-0.5928163056103688,0.5838546997533655,36.97309875488281,26.333566368750805,0.02357955320896405,452.1556603773585,393.0,555.0
3,L4_S3,22600.0,436504.38053097343,793946.1504424779,498.2079646017699,783.929203539823,872.6637168141593,2741.951327433628,0.6914468853347069,0.2397215341967819,0.521740511059761,0.7182669602664171,-0.618063016275389,0.5540233850479126,34.86034393310547,20.668037342814216,0.026269750603664238,395.9646017699115,364.0,434.0
4,L4_S4,13800.0,436600.0724637681,794016.4492753623,467.65942028985506,735.195652173913,852.695652173913,2333.942028985507,0.6625689691391544,0.23903410514627677,0.46900355859079224,0.6851835738921511,-0.583985111851623,0.5164342488067738,28.949588775634766,16.96405614113462,0.05078717449383027,402.15942028985506,384.0,429.0
5,L4_S5,8400.0,436686.4285714286,793964.0476190476,484.98809523809524,714.7857142857143,857.0357142857143,1874.5595238095239,0.5843735560774803,0.28475708833762575,0.5402667309556689,0.6856031737157277,-0.5989958154303687,0.44134589639447985,27.876298904418945,23.509124017897108,0.054434627516283876,407.5357142857143,372.0,445.0
6,L4_S6,25600.0,436850.703125,793997.890625,628.59375,872.34375,991.51953125,2381.19921875,0.5840254612267017,0.2740363845950924,0.4685059853363782,0.8308190100360662,-0.7151305878069252,0.4608322737039998,40.85990524291992,21.614380152896047,0.05812539118051063,464.43359375,394.0,506.0
7,L4_S7,900.0,436841.6666666667,794045.0,557.5555555555555,797.1111111111111,896.4444444444445,2116.4444444444443,0.5831900570127699,0.24188797507021162,0.3620546691947513,0.7503703832626343,-0.6200353039635552,0.452265997727712,35.689971923828125,34.501109229193794,0.05086458515789774,497.6666666666667,497.0,500.0
8,L4_S8,14700.0,437086.2925170068,793970.6462585034,551.7891156462586,817.6734693877551,911.3537414965987,2803.6462585034014,0.6697233801796323,0.24313942378475553,0.5444814114749026,0.760272107967714,-0.6638271289617836,0.5465337033985423,31.118671417236328,20.190185984786677,0.05505168369534064,458.82312925170066,418.0,494.0
9,L4_S9,11500.0,437165.0869565217,794015.0869565217,543.3826086956522,804.3565217391305,901.7652173913043,2604.782608695652,0.6525589380575263,0.243009157543597,0.49125013040459675,0.7498347800710927,-0.6474007707575093,0.5257424471171006,31.118671417236328,17.600396114846934,0.05003826712136683,463.8086956521739,430.0,495.0
