,segment_id,area_m2,east,north,b4,b3,b2,b8,ndvi,ndvi_change,ratio_rg_change,brightness,brightness_change,gndvi,slope_max,slope_mean,nd_std,height_mean,height_min,height_max
0,L25_S0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,L25_S1,10300.0,666877.0388349515,3699940.0485436893,426.97087378640776,663.7669902912621,933.0097087378641,1870.1553398058252,0.6106345913942578,-0.10380245468949953,0.6185337443953579,0.6745825236283459,0.07352375070049057,0.4562068807991963,40.66020584106445,25.59093883662548,0.08070514597071027,369.13592233009706,334.0,406.0
2,L25_S2,18100.0,666993.3425414364,3699960.138121547,458.0718232044199,703.0994475138122,947.1270718232045,2352.475138121547,0.6634652868160227,-0.09436416612895918,0.6502050882544965,0.7027661131890439,0.047028609050774835,0.527298952087513,37.342105865478516,22.718017467477704,0.07705293272657948,415.74585635359114,341.0,455.0
3,L25_S3,26000.0,667226.8461538461,3699936.8076923075,414.8538461538462,630.9115384615385,926.9192307692308,1038.4,0.38904943191088165,0.07402174316364556,0.62377044237577,0.6575615406036377,0.06728016237253681,0.20302000983971924,33.673316955566406,21.96199907889733,0.08758512470298088,485.6576923076923,448.0,527.0
4,L25_S4,8700.0,667355.2298850574,3699923.3908045976,559.1379310344828,736.6896551724138,1031.4942528735633,1045.896551724138,0.299750872213265,0.15428297322286272,0.7245047441844282,0.7757739479514374,-0.059572582448907625,0.16487716373869743,25.59821891784668,20.96156085222617,0.07156483340879967,511.62068965517244,482.0,553.0
5,L25_S5,16900.0,667499.023668639,3699859.5562130176,412.0059171597633,623.887573964497,921.6923076923077,1063.3076923076924,0.4170979050665917,0.06823397349130869,0.6419775376658468,0.6525286002271979,0.08217800957200354,0.2345027882253101,30.932085037231445,22.336606307847966,0.09278759838649507,561.9467455621302,495.0,618.0
6,L25_S6,15300.0,667494.9346405229,3699951.1437908495,415.52287581699346,626.6601307189543,928.1111111111111,881.4771241830065,0.3487492312792859,0.13779363973241976,0.6271829823263331,0.6567647055862775,0.08477565768826144,0.1559182425528716,32.13801574707031,20.56162495083279,0.08066302424698484,529.3071895424837,500.0,559.0
7,L25_S7,20000.0,667641.0,3699924.5,696.36,845.035,1126.89,1277.555,0.29283950962126254,0.1801899970136583,0.7894316381216049,0.889428332746029,-0.1476589191769017,0.19871450386941433,33.06752014160156,20.69047603368759,0.042593645313754674,568.155,533.0,608.0
8,L25_S8,16800.0,667787.6785714285,3699910.535714286,388.10714285714283,597.7738095238095,900.4761904761905,741.4047619047619,0.3063387092025507,0.21052684944810435,0.6289034776744389,0.628785715216682,0.10467237037318271,0.09974518610397354,29.274303436279297,17.86101039108776,0.05547016280304108,596.3154761904761,572.0,612.0
9,L25_S9,1600.0,667826.875,3699985.625,733.875,871.0,1147.625,1332.8125,0.2885928973555565,0.25017006136476994,0.7988215498626232,0.9174999967217445,-0.15915151487570256,0.20758259296417236,34.88871765136719,19.272706419229507,0.037363216979429126,592.875,578.0,598.0
10,L25_S10,9200.0,667896.304347826,3699935.8695652173,378.6630434782609,585.9130434782609,889.8913043478261,664.9130434782609,0.2720849102605944,0.11359501931229202,0.5585036980717079,0.6181557962427968,0.14646210278505864,0.06030097899581407,34.88871765136719,22.940834304560784,0.05271985993275176,561.4021739130435,520.0,596.0
11,L25_S11,12700.0,668009.2519685039,3699965.31496063,396.13385826771656,618.8346456692914,906.2913385826772,1138.3543307086613,0.43961667216668915,0.015878616851675655,0.5981478381344653,0.6404199468807912,0.12916045251676417,0.24837697115470106,35.597694396972656,26.286439895629883,0.12563602640990199,513.1653543307086,469.0,564.0
12,L25_S12,19100.0,668125.4188481675,3699879.554973822,372.282722513089,583.7905759162304,890.9424083769634,608.9319371727748,0.21867935765164062,0.108646335345248,0.5298178108574833,0.615671900242411,0.12425510526795662,-0.00043020419549704065,41.1884765625,26.372549726076777,0.1126103135732768,494.9267015706806,440.0,552.0
13,L25_S13,30400.0,668282.1381578947,3699864.6710526315,367.07236842105266,579.0822368421053,881.7105263157895,689.2368421052631,0.2888725585010099,0.13474207669940752,0.5769106708467007,0.6092883775893011,0.1403032665042893,0.0715799734864145,39.081703186035156,25.15334786082569,0.08272038200429004,478.3157894736842,436.0,535.0
14,L25_S14,12800.0,668416.875,3699956.484375,370.296875,587.3046875,890.0703125,726.6953125,0.3075720408814959,0.16017331152033876,0.5951061123050749,0.6158906272612512,0.11321574938483536,0.08917142202062678,36.62506103515625,22.630487516522408,0.0807727859064471,442.5546875,421.0,465.0
15,L25_S15,19700.0,668651.497461929,3699949.720812183,364.1827411167513,577.5736040609137,885.5380710659898,614.9746192893401,0.24657729249163932,0.2150142286868109,0.5944891962303123,0.60909813672758,0.1372560190632561,0.02219684771084827,33.61720275878906,24.057023484089655,0.06318969793882467,438.3604060913706,410.0,476.0
16,L25_S16,23600.0,668846.4830508474,3699922.2033898304,359.02542372881356,568.1779661016949,879.0847457627119,553.7457627118644,0.20975871772457988,0.24905650974330257,0.598547325295917,0.6020960434008453,0.13178274452181185,-0.016064103677724803,36.75312042236328,22.41017269279997,0.06131523504253414,442.25847457627117,409.0,488.0
17,L25_S17,14900.0,668953.9932885906,3699887.4161073826,369.51006711409394,576.4026845637584,881.0335570469799,732.8053691275168,0.31900763411649924,0.1606127062192575,0.612846104490677,0.6089821025829187,0.1506230806144292,0.10919382359485623,36.02598190307617,24.469684626432073,0.07579767338981565,462.7718120805369,425.0,507.0
18,L25_S18,27100.0,669108.2103321033,3699931.1623616237,406.59778597785976,624.5350553505535,905.7490774907749,1020.9225092250922,0.39220835977814733,0.08868156315507951,0.5890780207855675,0.6456273039768543,0.14205181672894207,0.19792359473606455,38.22427749633789,25.15952172578481,0.11387630053057002,408.67158671586714,367.0,451.0
19,L25_S19,800.0,669226.25,3699986.25,557.0,707.375,977.25,1046.75,0.3060426563024521,-0.1784977950155735,0.4461182467639446,0.747208334505558,0.3156890347599983,0.19083903543651104,30.15839385986328,22.670382261276245,0.12384836096316576,382.625,379.0,391.0
20,L25_S20,12200.0,669321.8032786886,3699935.4098360655,407.26229508196724,617.0983606557377,907.9754098360655,1176.0,0.4486710415756116,0.083436821669447,0.6401069144733617,0.6441120212195349,0.09078065681912494,0.27239257972363046,38.858367919921875,28.63502983968766,0.1341640927263948,433.0245901639344,386.0,489.0
21,L25_S21,19700.0,669432.9695431473,3699848.8578680204,404.6040609137056,636.8172588832488,904.3401015228426,1523.482233502538,0.5250734931170032,-0.043639425934070185,0.60431921814904,0.6485871388222361,0.08381847082282685,0.3492271378116332,35.09944534301758,22.984768944948456,0.10746341921048722,464.8578680203046,412.0,503.0
22,L25_S22,13300.0,669531.3157894737,3699956.5789473685,411.43609022556393,650.3609022556391,908.2330827067669,1781.3157894736842,0.6023923851045451,-0.10163558141811561,0.6183829307556152,0.6566766912775829,0.07130696018545055,0.43985103496483396,32.518978118896484,21.350561945061933,0.10957884984581094,490.63157894736844,445.0,538.0
