,segment_id,area_m2,east,north,b4,b3,b2,b8,ndvi,ndvi_change,ratio_rg_change,brightness,brightness_change,gndvi,slope_max,slope_mean,nd_std,height_mean,height_min,height_max
0,L75_S0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,L75_S1,32000.0,388346.59375,3089937.375,406.590625,644.784375,719.234375,2397.3375,0.7093420416116715,-0.21056461133994162,0.24896176839247347,0.5902031248435378,0.33836062597110866,0.5751675087958574,27.158567428588867,21.243162594735622,0.018219255600706676,2654.371875,2622.0,2696.0
2,L75_S2,20700.0,388501.52173913043,3089993.502415459,459.09178743961354,696.8405797101449,746.6473429951691,2565.062801932367,0.6962461943787653,-0.2198545563120197,0.2274069887932372,0.6341932355493739,0.36269959145122105,0.5721216887091669,30.733509063720703,17.72626688860465,0.04548815971213407,2698.6038647342993,2657.0,2743.0
3,L75_S3,11000.0,388587.2727272727,3089943.8181818184,445.40909090909093,668.4,734.6818181818181,2416.490909090909,0.6865695923566818,-0.20215307291258466,0.25591314854947006,0.6161636379632083,0.35522493855519727,0.564180480892008,35.692012786865234,22.114490660754118,0.042406695742498744,2724.1272727272726,2701.0,2767.0
4,L75_S4,10400.0,388697.98076923075,3089976.4423076925,412.5673076923077,646.4230769230769,719.5769230769231,2478.9423076923076,0.7131238872042069,-0.17994581105617377,0.2946363167407421,0.5928557669887176,0.2822485309667312,0.5842431302254016,46.16068649291992,34.12843328255873,0.02178776156730377,2779.778846153846,2750.0,2823.0
5,L75_S5,11100.0,388755.9009009009,3090003.018018018,413.1801801801802,642.8198198198198,713.7567567567568,2259.5945945945946,0.6887490588265497,-0.21641327306493982,0.23693147597012218,0.5899189179008072,0.313504339741157,0.5542554318367898,44.51444625854492,33.324647130192936,0.030646064662718558,2818.288288288288,2774.0,2868.0
6,L75_S6,14700.0,388921.1904761905,3089975.0,426.76190476190476,634.530612244898,718.9795918367347,2255.387755102041,0.6763786286318383,-0.14580492908451834,0.34410297880772833,0.5934240384166743,0.24548015145420218,0.5532219928949058,34.667747497558594,22.2510090733872,0.04503892678894153,2916.360544217687,2865.0,2935.0
7,L75_S7,27900.0,389122.8494623656,3090016.6487455196,482.089605734767,721.4659498207885,761.494623655914,2875.8494623655915,0.7148431096239329,-0.18492415787545316,0.24365444889285445,0.6550167260631439,0.3142364805557608,0.5990377144360628,48.0578498840332,27.520017651246867,0.036944144742570045,2849.0609318996417,2702.0,2930.0
8,L75_S8,2200.0,389322.2727272727,3090035.909090909,558.1818181818181,843.7727272727273,822.3181818181819,3558.181818181818,0.7284948013045571,-0.2348054400221868,0.11957573029212654,0.7414242462678389,0.36130258305506274,0.6160209260203622,52.28179168701172,44.580767544833094,0.05999560332433744,2763.2272727272725,2734.0,2812.0
9,L75_S9,1000.0,389347.0,3090049.0,641.4,898.1,867.8,3698.0,0.7042792975902558,-0.15255154371261598,0.2274484232068062,0.802433329820633,0.2694150298833847,0.6090362012386322,53.42890930175781,47.80442085266113,0.10306960195302964,2754.9,2734.0,2789.0
10,L75_S10,81500.0,389290.28834355826,3089872.6319018407,1076.1398773006135,1231.6699386503067,1296.2846625766872,3119.489570552147,0.505317532156874,0.11277874882033104,0.5552539015474495,1.2013648273754705,-0.3401883046024601,0.4463643547581749,54.671600341796875,30.295148322918664,0.1052780730318438,2774.730061349693,2663.0,2889.0
11,L75_S11,25600.0,389558.59375,3089949.7265625,454.109375,699.2109375,764.234375,2899.33984375,0.7275758476462215,-0.10162626973124134,0.3655461223097518,0.6391848955536261,0.18509396673001532,0.6085738850524649,48.862579345703125,36.42274749279022,0.05472641366941389,2727.46484375,2655.0,2829.0
12,L75_S12,10200.0,389647.7450980392,3090001.6666666665,382.5980392156863,636.7941176470588,702.3137254901961,2730.4117647058824,0.7489128025139079,-0.14419924153708943,0.30876485345994725,0.573901963000204,0.24261771931367762,0.6151538540919622,49.52946472167969,40.575560139674764,0.03405705123555427,2785.098039215686,2717.0,2880.0
13,L75_S13,9800.0,389706.9387755102,3089967.0408163266,415.18367346938777,645.8265306122449,723.9591836734694,2804.5102040816328,0.7401862059320722,-0.06773896288953493,0.4197481931472311,0.5949897954658586,0.15941472881834726,0.6231622032973231,46.19090270996094,38.782110447786295,0.034109828955664924,2795.2448979591836,2721.0,2880.0
14,L75_S14,18400.0,389794.07608695654,3089963.695652174,382.8532608695652,622.070652173913,690.7065217391304,2830.2391304347825,0.7597699346749679,-0.09326407892006935,0.36340187457592593,0.5652101448048716,0.21300785822550888,0.637221304618794,45.48565673828125,36.880865926327914,0.031252900928096926,2812.657608695652,2732.0,2885.0
15,L75_S15,32300.0,389948.6222910217,3089931.2848297213,408.56965944272446,656.1021671826626,712.0495356037152,3041.2105263157896,0.7607377047878301,-0.12235890753313484,0.33316349577239424,0.5922404545194963,0.2584898930861854,0.6416966372599173,50.61252212524414,33.05176535331797,0.028329602116863056,2803.2291021671826,2653.0,2896.0
16,L75_S16,10500.0,389962.5238095238,3089997.761904762,415.77142857142854,657.1904761904761,712.9714285714285,3186.647619047619,0.7674425153505234,-0.08710472324774379,0.3821149369080861,0.5953111083734604,0.23275923388344902,0.6562710512252081,44.016944885253906,36.963989076160246,0.028109029059608777,2850.352380952381,2788.0,2896.0
17,L75_S17,9600.0,390071.5625,3089947.8125,494.75,723.2083333333334,754.53125,3207.4375,0.7352076011399428,-0.17712379860070845,0.2592636531529327,0.6574965280791124,0.3466874645091593,0.6328114044542114,32.192710876464844,23.0366573035717,0.04567215892408664,2821.46875,2798.0,2880.0
18,L75_S18,20800.0,390152.35576923075,3089956.875,496.9855769230769,747.3846153846154,755.8028846153846,3238.9134615384614,0.7348296327086595,-0.26829146715597463,0.13489678414771333,0.6667243594733568,0.4616571325235642,0.6254791756375477,34.00985336303711,22.017247828153465,0.041825968521432236,2809.6634615384614,2766.0,2856.0
19,L75_S19,11000.0,390285.2727272727,3090026.272727273,362.2818181818182,589.1181818181818,676.5545454545454,2663.4727272727273,0.7570875319567594,-0.09617597006938675,0.3553697667338631,0.542651514844461,0.27596952603621916,0.6317693664269014,32.22336959838867,24.780606521259653,0.03219723828475584,2792.7909090909093,2758.0,2831.0
